Date,TLS_DM,Shift,Conv_POL,NIR_POL,Var_Pol
12/02/2024,DM,4 - 12 SHIFT,12.27,12.47,0.2
12/03/2024,ETS,12 - 8 SHIFT,12.12,13.21,1.09
12/03/2024,CANITS,12 - 8 SHIFT,10.71,11.13,0.42
12/03/2024,MUTS,12 - 8 SHIFT,12.73,13.96,1.23
12/03/2024,LACATS,12 - 8 SHIFT,9.22,8.52,0.7
12/03/2024,DM,12 - 8 SHIFT,11.42,11.73,0.31
12/03/2024,DM,12 - 8 SHIFT,14.14,14.4,0.26
12/03/2024,DM,12 - 8 SHIFT,13.03,13.38,0.35
12/03/2024,ETS,8 - 4 SHIFT,11.12,12.51,1.39
12/03/2024,MTS,8 - 4 SHIFT,10.39,11.43,1.04
12/03/2024,CANITS,8 - 4 SHIFT,13.06,13.53,0.47
12/03/2024,SITS,8 - 4 SHIFT,10.87,10.8,0.07
12/03/2024,MUTS,8 - 4 SHIFT,15.93,15.11,0.82
12/03/2024,MATS,8 - 4 SHIFT,12.99,12.9,0.09
12/03/2024,SATS,8 - 4 SHIFT,12.63,11.88,0.75
12/03/2024,DM,8 - 4 SHIFT,9.65,10.36,0.71
12/03/2024,DM,8 - 4 SHIFT,14.63,13.57,1.06
12/03/2024,DM,8 - 4 SHIFT,9.39,10.15,0.76
12/03/2024,ETS,4 - 12 SHIFT,11.85,12.94,1.09
12/03/2024,MTS,4 - 12 SHIFT,10.85,11.51,0.66
12/03/2024,CANITS,4 - 12 SHIFT,11.8,13.31,1.51
12/03/2024,SITS,4 - 12 SHIFT,10.7,11.34,0.64
12/03/2024,LACATS,4 - 12 SHIFT,12.73,12.57,0.16
12/03/2024,MATS,4 - 12 SHIFT,10.82,11.09,0.27
12/03/2024,SATS,4 - 12 SHIFT,11.44,11.8,0.36
12/03/2024,DM,4 - 12 SHIFT,10.42,11.43,1.01
12/03/2024,DM,4 - 12 SHIFT,11.38,12.61,1.23
12/03/2024,DM,4 - 12 SHIFT,10.12,10.31,0.19
12/04/2024,ETS,12 - 8 SHIFT,12.41,11.71,0.7
12/04/2024,LACATS,12 - 8 SHIFT,13.36,11.98,1.38
12/04/2024,DM,12 - 8 SHIFT,11.05,11.78,0.73
12/04/2024,DM,12 - 8 SHIFT,11.37,12.13,0.76
12/04/2024,DM,12 - 8 SHIFT,9.66,10.52,0.86
12/04/2024,ETS,8 - 4 SHIFT,8.33,9.65,1.32
12/04/2024,MTS,8 - 4 SHIFT,11.32,11.87,0.55
12/04/2024,CANITS,8 - 4 SHIFT,11.32,12.48,1.16
12/04/2024,SITS,8 - 4 SHIFT,12.62,13.33,0.71
12/04/2024,LACATS,8 - 4 SHIFT,11.16,11.61,0.45
12/04/2024,MATS,8 - 4 SHIFT,9.51,10.93,1.42
12/04/2024,SATS,8 - 4 SHIFT,11.72,11.91,0.19
12/04/2024,DM,8 - 4 SHIFT,11.33,11.74,0.41
12/04/2024,DM,8 - 4 SHIFT,11.31,11.35,0.04
12/04/2024,DM,8 - 4 SHIFT,10.84,11.46,0.62
12/04/2024,ETS,4 - 12 SHIFT,12.69,11.99,0.7
12/04/2024,MTS,4 - 12 SHIFT,11.13,12.26,1.13
12/04/2024,CANITS,4 - 12 SHIFT,12.77,12.69,0.08
12/04/2024,SITS,4 - 12 SHIFT,14.75,14.95,0.2
12/04/2024,LACATS,4 - 12 SHIFT,11.46,12.38,0.92
12/04/2024,MATS,4 - 12 SHIFT,11.52,12.17,0.65
12/04/2024,SATS,4 - 12 SHIFT,11.61,11.8,0.19
12/04/2024,DM,4 - 12 SHIFT,11.05,11.52,0.47
12/04/2024,DM,4 - 12 SHIFT,9.63,11.05,1.42
12/04/2024,DM,4 - 12 SHIFT,11.22,11.4,0.18
12/05/2024,ETS,12 - 8 SHIFT,8.3,9.42,1.12
12/05/2024,CANITS,12 - 8 SHIFT,11.66,13.16,1.5
12/05/2024,LACATS,12 - 8 SHIFT,10.95,11.6,0.65
12/05/2024,DM,12 - 8 SHIFT,12.09,12.65,0.56
12/05/2024,DM,12 - 8 SHIFT,12.12,12.92,0.8
12/05/2024,DM,12 - 8 SHIFT,9.98,13.23,3.25
12/05/2024,ETS,8 - 4 SHIFT,12.9,10.8721,2.0279
12/05/2024,MTS,8 - 4 SHIFT,12.01,12.4,0.39
12/05/2024,CANITS,8 - 4 SHIFT,11.36,13.0873,1.7273
12/05/2024,SITS,8 - 4 SHIFT,13.02,14.2907,1.2707
12/05/2024,MUTS,8 - 4 SHIFT,12.63,13.1735,0.5435
12/05/2024,MATS,8 - 4 SHIFT,12.97,12.5233,0.4467
12/05/2024,SATS,8 - 4 SHIFT,12.01,12.055,0.045
12/05/2024,DM,8 - 4 SHIFT,13.63,13.5,0.13
12/05/2024,DM,8 - 4 SHIFT,10.56,11.26,0.7
12/05/2024,DM,8 - 4 SHIFT,9.64,9.5,0.14
12/05/2024,ETS,4 - 12 SHIFT,12.31,12.54,0.23
12/05/2024,CANITS,4 - 12 SHIFT,12.4,12.74,0.34
12/05/2024,SITS,4 - 12 SHIFT,11.59,13.07,1.48
12/05/2024,LACATS,4 - 12 SHIFT,11.99,12.51,0.52
12/05/2024,MUTS,4 - 12 SHIFT,10.69,11.79,1.1
12/05/2024,MATS,4 - 12 SHIFT,11.63,12.85,1.22
12/05/2024,SATS,4 - 12 SHIFT,10.87,12.19,1.32
12/05/2024,DM,4 - 12 SHIFT,12.61,11.86,0.75
12/05/2024,DM,4 - 12 SHIFT,9.74,10.75,1.01
12/05/2024,DM,4 - 12 SHIFT,12.19,11.9,0.29
12/06/2024,ETS,12 - 8 SHIFT,10.1,10.21,0.11
12/06/2024,CANITS,12 - 8 SHIFT,12.35,11.99,0.36
12/06/2024,SITS,12 - 8 SHIFT,10.23,11.54,1.31
12/06/2024,SATS,12 - 8 SHIFT,10.98,10.87,0.11
12/06/2024,MUTS,12 - 8 SHIFT,9.29,9.9,0.61
12/06/2024,MATS,12 - 8 SHIFT,14.88,14.45,0.43
12/06/2024,LACATS,12 - 8 SHIFT,12.51,12.25,0.26
12/06/2024,DM,12 - 8 SHIFT,12.83,12.83,0
12/06/2024,DM,12 - 8 SHIFT,10.78,12.1,1.32
12/06/2024,DM,12 - 8 SHIFT,11.51,14.15,2.64
12/06/2024,ETS,8 - 4 SHIFT,11.24,11.72,0.48
12/06/2024,MTS,8 - 4 SHIFT,12.48,12.78,0.3
12/06/2024,CANITS,8 - 4 SHIFT,10.92,12.04,1.12
12/06/2024,SITS,8 - 4 SHIFT,13.2,13.77,0.57
12/06/2024,MUTS,8 - 4 SHIFT,12.59,14.1,1.51
12/06/2024,MATS,8 - 4 SHIFT,10.05,10.95,0.9
12/06/2024,SATS,8 - 4 SHIFT,10.99,11.49,0.5
12/06/2024,DM,8 - 4 SHIFT,9.6,11.12,1.52
12/06/2024,DM,8 - 4 SHIFT,10.33,12.22,1.89
12/06/2024,DM,8 - 4 SHIFT,12.37,13.67,1.3
12/06/2024,ETS,4 - 12 SHIFT,14.03,14.55,0.52
12/06/2024,MTS,4 - 12 SHIFT,12.38,13.88,1.5
12/06/2024,CANITS,4 - 12 SHIFT,12.77,11.95,0.82
12/06/2024,LACATS,4 - 12 SHIFT,12.3,12.51,0.21
12/06/2024,MUTS,4 - 12 SHIFT,13.19,13.84,0.65
12/06/2024,MATS,4 - 12 SHIFT,14.31,14.57,0.26
12/06/2024,DM,4 - 12 SHIFT,10.06,10.52,0.46
12/06/2024,DM,4 - 12 SHIFT,13.72,14.03,0.31
12/06/2024,DM,4 - 12 SHIFT,9.75,9.74,0.01
12/07/2024,ETS,12 - 8 SHIFT,12.63,12.92,0.29
12/07/2024,CANITS,12 - 8 SHIFT,10.57,12.9,2.33
12/07/2024,MTS,12 - 8 SHIFT,12.57,13.06,0.49
12/07/2024,SATS,12 - 8 SHIFT,11.41,11.55,0.14
12/07/2024,MUTS,12 - 8 SHIFT,11.99,12.86,0.87
12/07/2024,MATS,12 - 8 SHIFT,12.99,12.73,0.26
12/07/2024,LACATS,12 - 8 SHIFT,12.82,12.51,0.31
12/07/2024,DM,12 - 8 SHIFT,13.16,13.73,0.57
12/07/2024,DM,12 - 8 SHIFT,11.69,13.12,1.43
12/07/2024,DM,12 - 8 SHIFT,11.05,12.15,1.1
12/07/2024,ETS,8 - 4 SHIFT,9.96,10.7606,0.8006
12/07/2024,CANITS,8 - 4 SHIFT,10.29,11.7546,1.4646
12/07/2024,SITS,8 - 4 SHIFT,10.84,12.1609,1.3209
12/07/2024,LACATS,8 - 4 SHIFT,14.08,14.2609,0.1809
12/07/2024,MUTS,8 - 4 SHIFT,10,12.1596,2.1596
12/07/2024,MATS,8 - 4 SHIFT,12.38,13.6935,1.3135
12/07/2024,SATS,8 - 4 SHIFT,12.42,12.0797,0.3403
12/07/2024,DM,8 - 4 SHIFT,12.47,13.57,1.1
12/07/2024,DM,8 - 4 SHIFT,12.21,14.39,2.18
12/07/2024,DM,8 - 4 SHIFT,11.51,12.78,1.27
12/07/2024,ETS,4 - 12 SHIFT,14.25,13.665,0.585
12/07/2024,CANITS,4 - 12 SHIFT,11.6,9.94,1.66
12/07/2024,LACATS,4 - 12 SHIFT,12.81,12.67,0.14
12/07/2024,MUTS,4 - 12 SHIFT,14.54,13.97,0.57
12/07/2024,MATS,4 - 12 SHIFT,12.41,13.39,0.98
12/07/2024,SATS,4 - 12 SHIFT,14.11,14.515,0.405
12/07/2024,DM,4 - 12 SHIFT,9.16,10.01,0.85
12/07/2024,DM,4 - 12 SHIFT,12.33,11.49,0.84
12/07/2024,DM,4 - 12 SHIFT,14.42,13.58,0.84
12/08/2024,ETS,12 - 8 SHIFT,10.97,11.87,0.9
12/08/2024,CANITS,12 - 8 SHIFT,11.97,13.4,1.43
12/08/2024,MTS,12 - 8 SHIFT,11.16,12.16,1
12/08/2024,SITS,12 - 8 SHIFT,9.3,9.78,0.48
12/08/2024,SATS,12 - 8 SHIFT,10.47,10.12,0.35
12/08/2024,MUTS,12 - 8 SHIFT,10.48,11.48,1
12/08/2024,MATS,12 - 8 SHIFT,12.86,12.76,0.1
12/08/2024,LACATS,12 - 8 SHIFT,12.5,12.59,0.09
12/08/2024,DM,12 - 8 SHIFT,13.79,13.84,0.05
12/08/2024,DM,12 - 8 SHIFT,8.8,10.03,1.23
12/08/2024,DM,12 - 8 SHIFT,8.65,9.59,0.94
12/08/2024,ETS,8 - 4 SHIFT,13.44,13.7795,0.3395
12/08/2024,MTS,8 - 4 SHIFT,9.03,11.103,2.073
12/08/2024,CANITS,8 - 4 SHIFT,10.91,10.6137,0.2963
12/08/2024,LACATS,8 - 4 SHIFT,13.97,9.7312,4.2388
12/08/2024,MUTS,8 - 4 SHIFT,13.23,13.326,0.096
12/08/2024,MATS,8 - 4 SHIFT,12.57,11.8035,0.7665
12/08/2024,SATS,8 - 4 SHIFT,12.48,11.7264,0.7536
12/08/2024,DM,8 - 4 SHIFT,14.37,12.86,1.51
12/08/2024,DM,8 - 4 SHIFT,12.87,14.84,1.97
12/08/2024,DM,8 - 4 SHIFT,8.04,11.16,3.12
12/09/2024,ETS,8 - 4 SHIFT,10.97,10.21,0.76
12/09/2024,CANITS,8 - 4 SHIFT,10.83,10.77,0.06
12/09/2024,DM,8 - 4 SHIFT,11.53,13.29,1.76
12/09/2024,DM,8 - 4 SHIFT,10.5,10.53,0.03
12/09/2024,DM,8 - 4 SHIFT,13.17,12.75,0.42
12/09/2024,ETS,4 - 12 SHIFT,11.52,10.89,0.63
12/09/2024,MTS,4 - 12 SHIFT,11.41,10.1,1.31
12/09/2024,CANITS,4 - 12 SHIFT,12.99,12.14,0.85
12/09/2024,LACATS,4 - 12 SHIFT,12.37,11.85,0.52
12/09/2024,MUTS,4 - 12 SHIFT,13.56,14.49,0.93
12/09/2024,MATS,4 - 12 SHIFT,14.21,13.52,0.69
12/09/2024,SATS,4 - 12 SHIFT,11.06,11.9,0.84
12/09/2024,DM,4 - 12 SHIFT,14.95,14.71,0.24
12/09/2024,DM,4 - 12 SHIFT,15.6,14.83,0.77
12/09/2024,DM,4 - 12 SHIFT,14.66,14.02,0.64
12/10/2024,ETS,12 - 8 SHIFT,9.75,10.7456,0.9956
12/10/2024,CANITS,12 - 8 SHIFT,13.1,14.6218,1.5218
12/10/2024,SATS,12 - 8 SHIFT,8.62,9.64,1.02
12/10/2024,DM,12 - 8 SHIFT,12.02,12.18,0.16
12/10/2024,DM,12 - 8 SHIFT,10.78,10.78,0
12/10/2024,DM,12 - 8 SHIFT,11.23,12.62,1.39
12/10/2024,ETS,8 - 4 SHIFT,11.29,12.61,1.32
12/10/2024,MTS,8 - 4 SHIFT,10.63,10.14,0.49
12/10/2024,CANITS,8 - 4 SHIFT,11.9,11.7,0.2
12/10/2024,SITS,8 - 4 SHIFT,13.32,13.53,0.21
12/10/2024,MUTS,8 - 4 SHIFT,12.74,14,1.26
12/10/2024,MATS,8 - 4 SHIFT,11.31,10.94,0.37
12/10/2024,SATS,8 - 4 SHIFT,11.02,10.47,0.55
12/10/2024,DM,8 - 4 SHIFT,10.73,11.06,0.33
12/10/2024,DM,8 - 4 SHIFT,9.41,9.03,0.38
12/10/2024,DM,8 - 4 SHIFT,11.32,10.49,0.83
12/10/2024,ETS,4 - 12 SHIFT,13.4,12.18,1.22
12/10/2024,MTS,4 - 12 SHIFT,10.4,10.76,0.36
12/10/2024,CANITS,4 - 12 SHIFT,12.14,12.08,0.06
12/10/2024,SITS,4 - 12 SHIFT,12.76,12.24,0.52
12/10/2024,LACATS,4 - 12 SHIFT,14.09,14,0.09
12/10/2024,MUTS,4 - 12 SHIFT,13,12.91,0.09
12/10/2024,MATS,4 - 12 SHIFT,13.47,13.07,0.4
12/10/2024,SATS,4 - 12 SHIFT,13.52,13.54,0.02
12/10/2024,DM,4 - 12 SHIFT,15.66,14.03,1.63
12/10/2024,DM,4 - 12 SHIFT,13.57,12.57,1
12/10/2024,DM,4 - 12 SHIFT,14.47,13.22,1.25
12/11/2024,ETS,12 - 8 SHIFT,6.09,7.6798,1.5898
12/11/2024,CANITS,12 - 8 SHIFT,13.75,13.6166,0.1334
12/11/2024,SITS,12 - 8 SHIFT,12.88,12.7563,0.1237
12/11/2024,MUTS,12 - 8 SHIFT,12.89,12.2413,0.6487
12/11/2024,MATS,12 - 8 SHIFT,13.22,12.0705,1.1495
12/11/2024,LACATS,12 - 8 SHIFT,12.67,12.0288,0.6412
12/11/2024,DM,12 - 8 SHIFT,6.17,8.16,1.99
12/11/2024,DM,12 - 8 SHIFT,13.89,15.53,1.64
12/11/2024,DM,12 - 8 SHIFT,13.27,12.73,0.54
12/11/2024,ETS,8 - 4 SHIFT,10.15,11.11,0.96
12/11/2024,MTS,8 - 4 SHIFT,9.65,9.28,0.37
12/11/2024,CANITS,8 - 4 SHIFT,14.38,14.45,0.07
12/11/2024,SITS,8 - 4 SHIFT,13.21,12.94,0.27
12/11/2024,MUTS,8 - 4 SHIFT,14.28,13.37,0.91
12/11/2024,MATS,8 - 4 SHIFT,14.26,13.22,1.04
12/11/2024,SATS,8 - 4 SHIFT,10.37,10.22,0.15
12/11/2024,DM,8 - 4 SHIFT,11.85,11.74,0.11
12/11/2024,DM,8 - 4 SHIFT,11.37,10.55,0.82
12/11/2024,DM,8 - 4 SHIFT,8,9.04,1.04
12/11/2024,ETS,4 - 12 SHIFT,11.59,11.281,0.309
12/11/2024,MTS,4 - 12 SHIFT,14.19,13.49,0.7
12/11/2024,CANITS,4 - 12 SHIFT,13.4,12.99,0.41
12/11/2024,SITS,4 - 12 SHIFT,10.82,11.43,0.61
12/11/2024,LACATS,4 - 12 SHIFT,8.52,10.967,2.447
12/11/2024,MUTS,4 - 12 SHIFT,11.86,13.889,2.029
12/11/2024,SATS,4 - 12 SHIFT,11.82,11.659,0.161
12/11/2024,DM,4 - 12 SHIFT,10.72,10.65,0.07
12/11/2024,DM,4 - 12 SHIFT,11.54,11.99,0.45
12/11/2024,DM,4 - 12 SHIFT,10.63,12.85,2.22
12/12/2024,ETS,12 - 8 SHIFT,11,11.5503,0.5503
12/12/2024,CANITS,12 - 8 SHIFT,12.46,12.1588,0.3012
12/12/2024,SITS,12 - 8 SHIFT,11.85,12.5562,0.7062
12/12/2024,MUTS,12 - 8 SHIFT,10.88,10.9044,0.0244
12/12/2024,LACATS,12 - 8 SHIFT,12.01,11.482,0.528
12/12/2024,DM,12 - 8 SHIFT,14.13,13.22,0.91
12/12/2024,DM,12 - 8 SHIFT,9.46,9.24,0.22
12/12/2024,DM,12 - 8 SHIFT,12.12,11.73,0.39
12/12/2024,ETS,8 - 4 SHIFT,10.03,10.66,0.63
12/12/2024,MTS,8 - 4 SHIFT,10.19,10.16,0.03
12/12/2024,CANITS,8 - 4 SHIFT,11.79,11.74,0.05
12/12/2024,SITS,8 - 4 SHIFT,12.95,13.44,0.49
12/12/2024,LACATS,8 - 4 SHIFT,12.94,12.34,0.6
12/12/2024,MUTS,8 - 4 SHIFT,13.79,13.44,0.35
12/12/2024,MATS,8 - 4 SHIFT,14.07,13.26,0.81
12/12/2024,SATS,8 - 4 SHIFT,9.61,10.81,1.2
12/12/2024,DM,8 - 4 SHIFT,11.35,11.49,0.14
12/12/2024,DM,8 - 4 SHIFT,9.2,9.71,0.51
12/12/2024,DM,8 - 4 SHIFT,7.33,8.26,0.93
12/12/2024,ETS,4 - 12 SHIFT,12.57,12.81,0.24
12/12/2024,CANITS,4 - 12 SHIFT,10.33,11.87,1.54
12/12/2024,SITS,4 - 12 SHIFT,10.61,11.32,0.71
12/12/2024,LACATS,4 - 12 SHIFT,13.18,12.97,0.21
12/12/2024,MATS,4 - 12 SHIFT,13.19,12.56,0.63
12/12/2024,SATS,4 - 12 SHIFT,12.45,12.49,0.04
12/12/2024,DM,4 - 12 SHIFT,11.67,11.91,0.24
12/12/2024,DM,4 - 12 SHIFT,9.6,10.2,0.6
12/12/2024,DM,4 - 12 SHIFT,12.77,13.41,0.64
12/13/2024,ETS,12 - 8 SHIFT,14.83,13.34,1.49
12/13/2024,CANITS,12 - 8 SHIFT,14.32,13.19,1.13
12/13/2024,MTS,12 - 8 SHIFT,10.32,10.62,0.3
12/13/2024,SATS,12 - 8 SHIFT,12.33,12.46,0.13
12/13/2024,MUTS,12 - 8 SHIFT,14.89,15.6,0.71
12/13/2024,MATS,12 - 8 SHIFT,14.27,14.44,0.17
12/13/2024,LACATS,12 - 8 SHIFT,13.21,13.33,0.12
12/13/2024,DM,12 - 8 SHIFT,11.49,11.4,0.09
12/13/2024,DM,12 - 8 SHIFT,11.73,11.76,0.03
12/13/2024,DM,12 - 8 SHIFT,11.49,11.4,0.09
12/13/2024,ETS,8 - 4 SHIFT,13.76,13.75,0.01
12/13/2024,CANITS,8 - 4 SHIFT,10.99,11.68,0.69
12/13/2024,SITS,8 - 4 SHIFT,13.35,13.77,0.42
12/13/2024,MUTS,8 - 4 SHIFT,11.08,14.39,3.31
12/13/2024,SATS,8 - 4 SHIFT,12.73,12.51,0.22
12/13/2024,DM,8 - 4 SHIFT,13.98,14.48,0.5
12/13/2024,DM,8 - 4 SHIFT,11.45,13.27,1.82
12/13/2024,DM,8 - 4 SHIFT,13.1,14.01,0.91
12/13/2024,ETS,4 - 12 SHIFT,13.58,13.31,0.27
12/13/2024,MTS,4 - 12 SHIFT,14.54,14.82,0.28
12/13/2024,CANITS,4 - 12 SHIFT,13.23,14.91,1.68
12/13/2024,SITS,4 - 12 SHIFT,10.67,11.17,0.5
12/13/2024,LACATS,4 - 12 SHIFT,10.47,10.97,0.5
12/13/2024,MUTS,4 - 12 SHIFT,10.43,13.47,3.04
12/13/2024,MATS,4 - 12 SHIFT,11.56,11.16,0.4
12/13/2024,SATS,4 - 12 SHIFT,10.89,12.19,1.3
12/13/2024,DM,4 - 12 SHIFT,13.64,14.64,1
12/13/2024,DM,4 - 12 SHIFT,12.52,13.98,1.46
12/13/2024,DM,4 - 12 SHIFT,12.2,13.95,1.75
12/14/2024,ETS,12 - 8 SHIFT,10.28,10.8275,0.5475
12/14/2024,SATS,12 - 8 SHIFT,11.63,11.8625,0.2325
12/14/2024,MUTS,12 - 8 SHIFT,12.39,12.1863,0.2037
12/14/2024,LACATS,12 - 8 SHIFT,10.17,11.4721,1.3021
12/14/2024,DM,12 - 8 SHIFT,10.18,10.53,0.35
12/14/2024,DM,12 - 8 SHIFT,12.42,12.14,0.28
12/14/2024,DM,12 - 8 SHIFT,8.28,9.91,1.63
12/14/2024,ETS,8 - 4 SHIFT,10.48,11.66,1.18
12/14/2024,MTS,8 - 4 SHIFT,12.36,13.52,1.16
12/14/2024,CANITS,8 - 4 SHIFT,13.55,13.57,0.02
12/14/2024,LACATS,8 - 4 SHIFT,9.98,10,0.02
12/14/2024,MUTS,8 - 4 SHIFT,11.48,12.92,1.44
12/14/2024,MATS,8 - 4 SHIFT,13.7,13.46,0.24
12/14/2024,SATS,8 - 4 SHIFT,11.93,11.61,0.32
12/14/2024,DM,8 - 4 SHIFT,11.9,11.58,0.32
12/14/2024,DM,8 - 4 SHIFT,14.28,15.23,0.95
12/14/2024,DM,8 - 4 SHIFT,8.73,8.5,0.23
12/14/2024,ETS,4 - 12 SHIFT,13.85,13.01,0.84
12/14/2024,MTS,4 - 12 SHIFT,10.29,11.37,1.08
12/14/2024,CANITS,4 - 12 SHIFT,10.92,10.71,0.21
12/14/2024,SITS,4 - 12 SHIFT,11.14,11.0054,0.1346
12/14/2024,LACATS,4 - 12 SHIFT,15.27,14.62,0.65
12/14/2024,MUTS,4 - 12 SHIFT,11.2,11.88,0.68
12/14/2024,MATS,4 - 12 SHIFT,10.45,11.53,1.08
12/14/2024,DM,4 - 12 SHIFT,12.75,11.51,1.24
12/14/2024,DM,4 - 12 SHIFT,12.55,13.57,1.02
12/14/2024,DM,4 - 12 SHIFT,12.62,13.19,0.57
12/15/2024,ETS,12 - 8 SHIFT,10.17,10.1357,0.0343
12/15/2024,CANITS,12 - 8 SHIFT,10.89,11.3528,0.4628
12/15/2024,SITS,12 - 8 SHIFT,12.62,13.4347,0.8147
12/15/2024,SATS,12 - 8 SHIFT,15.07,14.3577,0.7123
12/15/2024,MUTS,12 - 8 SHIFT,6.92,9.0831,2.1631
12/15/2024,MATS,12 - 8 SHIFT,14.15,12.0018,2.1482
12/15/2024,LACATS,12 - 8 SHIFT,12.61,12.0591,0.5509
12/15/2024,DM,12 - 8 SHIFT,10.52,11.44,0.92
12/15/2024,DM,12 - 8 SHIFT,11.81,11.57,0.24
12/15/2024,DM,12 - 8 SHIFT,13.53,14.1,0.57
12/15/2024,ETS,8 - 4 SHIFT,11.81,10.59,1.22
12/15/2024,LACATS,8 - 4 SHIFT,14.04,13.61,0.43
12/15/2024,MATS,8 - 4 SHIFT,11.05,10.94,0.11
12/15/2024,DM,8 - 4 SHIFT,8.79,10.81,2.02
12/15/2024,DM,8 - 4 SHIFT,9.59,10.82,1.23
12/15/2024,DM,8 - 4 SHIFT,10.87,12.09,1.22
12/16/2024,ETS,8 - 4 SHIFT,9.05,9.76,0.71
12/16/2024,MTS,8 - 4 SHIFT,9.86,10.59,0.73
12/16/2024,CANITS,8 - 4 SHIFT,8.66,11.45,2.79
12/16/2024,SATS,8 - 4 SHIFT,12.45,13.06,0.61
12/16/2024,DM,8 - 4 SHIFT,9.39,8.74,0.65
12/16/2024,DM,8 - 4 SHIFT,12.25,12.51,0.26
12/16/2024,DM,8 - 4 SHIFT,9.57,10.9,1.33
12/16/2024,ETS,4 - 12 SHIFT,11.59,11.6681,0.0781
12/16/2024,MTS,4 - 12 SHIFT,11.42,11.569,0.149
12/16/2024,CANITS,4 - 12 SHIFT,10.98,12.4111,1.4311
12/16/2024,LACATS,4 - 12 SHIFT,12.22,13.1289,0.9089
12/16/2024,MUTS,4 - 12 SHIFT,11.9,13.7497,1.8497
12/16/2024,MATS,4 - 12 SHIFT,10.4,11.0507,0.6507
12/16/2024,SATS,4 - 12 SHIFT,8.93,9.6577,0.7277
12/16/2024,DM,4 - 12 SHIFT,7.61,10.93,3.32
12/16/2024,DM,4 - 12 SHIFT,9.31,10.3,0.99
12/16/2024,DM,4 - 12 SHIFT,9.1,11.08,1.98
12/17/2024,ETS,12 - 8 SHIFT,11.26,11.4,0.14
12/17/2024,SATS,12 - 8 SHIFT,9.48,10.5,1.02
12/17/2024,MUTS,12 - 8 SHIFT,9.56,10.09,0.53
12/17/2024,MATS,12 - 8 SHIFT,12.88,14.93,2.05
12/17/2024,DM,12 - 8 SHIFT,9.57,9.24,0.33
12/17/2024,DM,12 - 8 SHIFT,11.12,11.2,0.08
12/17/2024,DM,12 - 8 SHIFT,10.14,11.62,1.48
12/17/2024,MTS,8 - 4 SHIFT,14.55,14.35,0.2
12/17/2024,LACATS,8 - 4 SHIFT,12.17,12.22,0.05
12/17/2024,SATS,8 - 4 SHIFT,10.39,10.64,0.25
12/17/2024,DM,8 - 4 SHIFT,11.51,11.79,0.28
12/17/2024,DM,8 - 4 SHIFT,9.74,10.01,0.27
12/17/2024,DM,8 - 4 SHIFT,9.38,10.44,1.06
12/17/2024,ETS,4 - 12 SHIFT,10.37,11.5084,1.1384
12/17/2024,CANITS,4 - 12 SHIFT,11.05,11.0511,0.0011
12/17/2024,LACATS,4 - 12 SHIFT,11.33,10.7123,0.6177
12/17/2024,MUTS,4 - 12 SHIFT,11.63,11.5116,0.1184
12/17/2024,MATS,4 - 12 SHIFT,13.1,12.4641,0.6359
12/17/2024,SATS,4 - 12 SHIFT,12.4,11.9443,0.4557
12/17/2024,DM,4 - 12 SHIFT,10.76,11.14,0.38
12/17/2024,DM,4 - 12 SHIFT,9.7,10.37,0.67
12/17/2024,DM,4 - 12 SHIFT,9.17,9.79,0.62
12/18/2024,ETS,12 - 8 SHIFT,11.17,11.06,0.11
12/18/2024,CANITS,12 - 8 SHIFT,11.78,12.07,0.29
12/18/2024,SATS,12 - 8 SHIFT,8.51,8.89,0.38
12/18/2024,MUTS,12 - 8 SHIFT,11.86,11.7,0.16
12/18/2024,LACATS,12 - 8 SHIFT,12.53,12.51,0.02
12/18/2024,DM,12 - 8 SHIFT,13.39,13.29,0.1
12/18/2024,DM,12 - 8 SHIFT,7.04,7.73,0.69
12/18/2024,DM,12 - 8 SHIFT,10.37,10.83,0.46
12/18/2024,ETS,8 - 4 SHIFT,9.38,10.5,1.12
12/18/2024,MTS,8 - 4 SHIFT,12.14,13.18,1.04
12/18/2024,CANITS,8 - 4 SHIFT,9.32,11.29,1.97
12/18/2024,SITS,8 - 4 SHIFT,11.48,11.55,0.07
12/18/2024,LACATS,8 - 4 SHIFT,11.95,12.68,0.73
12/18/2024,MUTS,8 - 4 SHIFT,10.52,11.48,0.96
12/18/2024,MATS,8 - 4 SHIFT,14.7,13.98,0.72
12/18/2024,SATS,8 - 4 SHIFT,8.72,9.28,0.56
12/18/2024,DM,8 - 4 SHIFT,10.52,9.83,0.69
12/18/2024,DM,8 - 4 SHIFT,12.72,12.08,0.64
12/18/2024,DM,8 - 4 SHIFT,14.07,14.24,0.17
12/18/2024,ETS,4 - 12 SHIFT,6.29,8.3383,2.0483
12/18/2024,MTS,4 - 12 SHIFT,8.53,6.8521,1.6779
12/18/2024,CANITS,4 - 12 SHIFT,11.21,12.4624,1.2524
12/18/2024,SITS,4 - 12 SHIFT,12.09,12.3667,0.2767
12/18/2024,LACATS,4 - 12 SHIFT,14.19,13.8397,0.3503
12/18/2024,MUTS,4 - 12 SHIFT,13.34,13.4994,0.1594
12/18/2024,MATS,4 - 12 SHIFT,10.14,11.5468,1.4068
12/18/2024,SATS,4 - 12 SHIFT,10.96,11.9615,1.0015
12/18/2024,DM,4 - 12 SHIFT,15.14,14.78,0.36
12/18/2024,DM,4 - 12 SHIFT,12.18,12.43,0.25
